gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,MonthlyCharges_category
1,-0.4474048350192824,0,0,0.7888067940445699,1,0.0,1,0.6225401406705852,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2
0,-0.4474048350192824,1,0,1.0332161907582778,1,2.0,1,1.4635113606326335,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,1,1,-0.06662609445340718,1,0.0,1,-1.5131278784029967,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,0,1.0164337753168413,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,0,0,1.6035047830902625,1,2.0,0,-0.17688111783088784,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
1,2.235112188621971,0,0,-1.288673078021946,1,0.0,0,-0.6239587031466806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-0.4474048350192824,0,1,-1.288673078021946,1,0.0,1,-1.5247618676119576,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,0,-0.9627938824036689,1,0.0,1,0.4929042609135898,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,0,0,-0.2295656922625457,1,1.0,0,-1.4948458953603434,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
1,-0.4474048350192824,1,0,-1.1257334802128074,1,0.0,1,0.5394402177494341,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.4474048350192824,0,0,-0.5147099884285381,1,0.0,0,-0.5009708172233769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1,-0.4474048350192824,1,1,1.5627698836379778,1,2.0,1,-1.5114658799445737,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
1,2.235112188621971,1,0,-0.2295656922625457,1,0.0,1,0.1821105491884846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
1,-0.4474048350192824,1,1,1.0739510902105622,1,2.0,0,-1.5147898768614196,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,2.235112188621971,1,0,-1.0442636813082382,1,0.0,1,0.7953879803465794,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,0,-0.7591193851422458,1,0.0,1,0.584314176126856,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2
0,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,0,0.5028762516641279,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,2
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-0.5159288033491842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,-0.346404960590036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,-0.4474048350192824,1,0,-1.0035287818559535,1,0.0,1,0.33002841198813354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0,-0.4474048350192824,1,1,1.3998302858288394,1,2.0,1,-1.523099869153535,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
0,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.6092441530032012,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
1,-0.4474048350192824,0,0,0.34072290006943906,1,1.0,1,0.8136699633892326,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,2
0,-0.4474048350192824,0,0,0.09631350335573131,1,1.0,0,-1.4732399154008442,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
1,2.235112188621971,1,0,0.5036624978785775,1,2.0,0,0.3350144073634028,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,2
1,-0.4474048350192824,1,0,-0.10736099390569181,1,1.0,0,-1.5048178861108816,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,1,0,0.8702765929491392,0,0.0,0,-1.1524742129252012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
0,-0.4474048350192824,1,1,-0.5961797873331073,1,1.0,1,-0.3547149528821511,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
0,-0.4474048350192824,0,0,1.2368906880197008,1,2.0,0,1.094547702862723,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2,2
1,-0.4474048350192824,0,0,1.4405651852811239,1,2.0,1,1.2308315764534108,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,2
1,-0.4474048350192824,1,0,1.0332161907582778,0,1.0,1,-0.6671706630656791,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1
0,2.235112188621971,0,0,0.5036624978785775,1,0.0,1,0.6856960820906601,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
1,-0.4474048350192824,0,0,-0.636914686785392,1,1.0,0,0.7205980497175435,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2
1,-0.4474048350192824,0,0,1.3590953863765547,1,2.0,1,0.31673242432074916,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-0.31103549116711493,1,0.0,1,1.1444076566154138,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,1,-1.2479381785696613,1,0.0,0,-0.4494488650122634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2.235112188621971,1,0,1.114685989662847,1,2.0,1,1.4934273328842482,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,1,1,1.3998302858288394,1,2.0,1,-1.5181138737782658,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,1,0,1.6035047830902625,1,2.0,1,1.556583274304323,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,1,0,0.6258671962354314,1,2.0,0,-1.523099869153535,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,-0.4474048350192824,0,1,-0.8813240834990996,0,0.0,0,-1.3253220526011953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.4474048350192824,0,0,-0.2703005917148303,1,0.0,1,0.32836641352971063,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,0.34664839657236374,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,1.2368906880197008,1,2.0,1,0.8086839680139638,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
1,2.235112188621971,1,1,-0.2703005917148303,1,0.0,0,1.3521574639182914,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,1,1,-0.4332401895239688,1,0.0,0,-0.1303451609950433,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
0,2.235112188621971,0,0,-1.2479381785696613,1,0.0,1,0.4879182655383205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,-0.4474048350192824,0,0,0.8295416934968546,1,0.0,0,0.677386089798545,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
0,-0.4474048350192824,0,0,-1.0035287818559535,1,0.0,1,0.7305700404680815,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,-0.4474048350192824,1,1,1.4813000847334086,1,1.0,0,0.2868164520691351,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2,2
1,-0.4474048350192824,1,0,1.1554208891151316,1,2.0,0,0.5261442300820502,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,0,0,1.0332161907582778,1,1.0,0,1.1327736674064528,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,1,1,-0.7183844856899612,0,0.0,1,-1.159122206758893,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.235112188621971,0,0,-1.288673078021946,1,0.0,1,0.6640901021311607,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1,-0.4474048350192824,0,0,-0.4332401895239688,0,1.0,1,-0.7087206245262545,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1,-0.4474048350192824,0,0,-0.5961797873331073,1,0.0,0,0.3017744381949424,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
0,-0.4474048350192824,1,0,0.8295416934968546,1,1.0,1,0.9898417999820727,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2
0,2.235112188621971,0,0,-1.2072032791173766,0,0.0,0,-1.3219980556843494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2.235112188621971,1,0,-0.3517703906193996,0,0.0,0,-0.8632864811595954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,-0.4474048350192824,1,1,-0.9220589829513843,0,2.0,0,-0.37798293130007327,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
1,-0.4474048350192824,1,1,1.4813000847334086,1,2.0,1,1.0014757891910342,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-0.7998542845945305,1,0.0,1,-1.4881979015266515,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
0,-0.4474048350192824,0,0,-1.2072032791173766,1,0.0,0,-1.538057855279342,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,0,0,0.4221926989740083,1,1.0,0,0.9732218153978425,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2
0,-0.4474048350192824,1,0,0.9517463918537085,1,1.0,1,1.094547702862723,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2
1,2.235112188621971,0,0,0.992481291305993,1,0.0,1,1.3239034901251003,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,0,1,-0.9220589829513843,1,0.0,0,-1.3386180402685797,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,-0.4474048350192824,1,0,1.5220349841856933,1,2.0,0,1.6363592003086278,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
0,2.235112188621971,0,0,-0.10736099390569181,0,0.0,1,-0.823398518157443,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,1
0,2.235112188621971,1,1,1.1554208891151316,1,1.0,1,0.0042767141372215345,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,1
1,2.235112188621971,0,0,-1.166468379665092,1,0.0,1,0.9865178030652269,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,-0.31103549116711493,1,1.0,0,-1.5114658799445737,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,2,0
0,-0.4474048350192824,1,1,1.5627698836379778,0,2.0,0,-0.21344508391619435,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2,1
0,-0.4474048350192824,0,0,1.0332161907582778,1,2.0,1,-0.0056952766133164965,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1
0,-0.4474048350192824,0,0,0.21851820171258518,1,1.0,1,0.7987119772634252,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2
1,-0.4474048350192824,1,1,-0.840589184046815,1,0.0,1,-1.5247618676119576,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,2.235112188621971,0,0,-0.5147099884285381,1,0.0,1,-0.11538717486923603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1,-0.4474048350192824,1,1,-0.9627938824036689,1,0.0,1,1.2108875949523346,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,0.014843704451162058,1,1.0,1,-1.5164518753198426,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
0,-0.4474048350192824,0,0,1.5220349841856933,0,2.0,1,-0.6804666507330631,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1
1,-0.4474048350192824,0,0,0.5443973973308622,1,0.0,0,0.2569004798175205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1,2.235112188621971,1,0,0.5851322967831468,1,0.0,1,1.162689639658067,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,2
0,2.235112188621971,0,0,0.09631350335573131,1,1.0,1,1.5200193082190165,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,0,0,-1.0035287818559535,1,0.0,0,-0.03228725194808521,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
0,-0.4474048350192824,1,0,1.6035047830902625,1,2.0,0,0.4696362824956674,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2,2
0,2.235112188621971,0,0,0.7073369951400007,1,1.0,1,1.3870594315451747,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,-0.31103549116711493,1,2.0,0,-1.3402800387270024,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,1,0,1.6035047830902625,1,2.0,1,0.7854159895960414,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,0,-0.9220589829513843,1,0.0,1,1.18097162270072,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,0,-1.2479381785696613,1,0.0,0,0.3765643688239783,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1,2.235112188621971,1,0,-0.2295656922625457,0,0.0,0,-1.14084022371624,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
1,-0.4474048350192824,0,0,0.9517463918537085,1,1.0,0,-0.4112229004685337,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
1,2.235112188621971,0,0,-0.7998542845945305,1,0.0,1,0.84524793409927,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2
1,-0.4474048350192824,0,0,1.4813000847334086,1,2.0,1,0.5460882115831263,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,2,2
1,2.235112188621971,1,0,-1.0442636813082382,1,0.0,1,1.014771776858418,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,-0.4474048350192824,1,1,1.5220349841856933,1,1.0,0,0.44138230870247575,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,2,2
1,-0.4474048350192824,1,0,-1.1257334802128074,1,0.0,0,-1.5197758722366888,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,1,-0.31103549116711493,1,1.0,0,-0.37964492975849645,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,1,-0.6954246368588705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-0.4474048350192824,1,0,0.7480718945922853,1,2.0,1,0.624202139129008,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
1,2.235112188621971,1,0,-1.288673078021946,1,0.0,1,0.5062002485809737,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,0,0,-1.0035287818559535,1,2.0,0,-1.4981698922771896,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,0,0,0.17778330226030056,1,0.0,1,1.0313917614426482,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,0,1,-1.288673078021946,1,0.0,1,0.1521945769368705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4474048350192824,0,0,-0.9220589829513843,1,0.0,1,-1.5014938891940355,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.4474048350192824,1,0,-1.2072032791173766,1,0.0,0,0.9915037984404961,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,1,-0.10736099390569181,1,0.0,1,0.9748838138562659,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,2
0,-0.4474048350192824,1,1,0.5443973973308622,1,2.0,1,-1.523099869153535,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,-0.4474048350192824,0,0,1.5627698836379778,1,2.0,1,1.3853974330867518,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,0,0,0.05557860390344668,1,0.0,1,1.338861476250907,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,0,0,1.114685989662847,0,1.0,1,-0.6854526461083321,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1
0,2.235112188621971,1,0,1.5220349841856933,1,2.0,1,0.9017558816856528,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,1,0,-0.3517703906193996,1,1.0,1,-0.22341707466673238,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1,-0.4474048350192824,1,1,-0.31103549116711493,1,1.0,0,-1.5014938891940355,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,2,0
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-1.5064798845693046,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,-0.4474048350192824,0,0,1.31836048692427,1,2.0,0,-1.307040069558542,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,0
0,-0.4474048350192824,1,1,1.2368906880197008,1,2.0,0,-0.05056923499073834,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1
1,-0.4474048350192824,1,0,-1.166468379665092,0,0.0,1,-0.5491687725176446,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
1,2.235112188621971,0,0,1.3998302858288394,1,0.0,1,1.2075635980354888,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,1,1,-0.18883079281026105,1,2.0,1,-1.4881979015266515,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,0
1,-0.4474048350192824,0,0,-0.5961797873331073,1,0.0,0,-1.4965078938187666,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
0,-0.4474048350192824,0,0,-1.288673078021946,0,0.0,0,-1.3236600541427723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.4474048350192824,1,0,-1.0442636813082382,1,0.0,1,0.3350144073634028,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,-0.4474048350192824,1,0,0.666602095687716,0,0.0,0,-0.8117645289484818,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
1,-0.4474048350192824,0,0,0.2999880006171544,1,0.0,1,0.6591041067558919,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
1,2.235112188621971,1,1,0.7888067940445699,1,1.0,1,0.5244822316236268,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,1,1,-1.2072032791173766,1,0.0,1,0.4962282578304356,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
0,-0.4474048350192824,1,0,0.6258671962354314,1,0.0,1,1.162689639658067,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,2
1,2.235112188621971,1,0,0.34072290006943906,1,0.0,1,1.1543796473659518,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,1,0,-0.10736099390569181,1,1.0,0,0.17213855843794656,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,2
1,-0.4474048350192824,1,1,1.5627698836379778,1,2.0,0,1.1676756350333362,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2,2
1,2.235112188621971,1,0,-0.7591193851422458,1,1.0,0,-1.5098038814861507,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
1,-0.4474048350192824,1,0,0.4221926989740083,1,0.0,0,0.039178681764104877,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1
1,-0.4474048350192824,0,0,-0.2703005917148303,1,0.0,1,0.6391601252548154,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2
0,-0.4474048350192824,0,0,-1.2479381785696613,1,0.0,1,-1.4749019138592672,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,-0.4474048350192824,0,1,-1.288673078021946,1,0.0,1,-1.521437870695112,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,-0.4474048350192824,1,0,1.2368906880197008,1,2.0,1,1.4967513298010942,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
1,2.235112188621971,0,0,0.8702765929491392,1,0.0,1,0.8302899479734628,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2
1,-0.4474048350192824,1,1,1.0332161907582778,1,1.0,1,1.328889485500369,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,0,0,1.2776255874719855,1,2.0,1,0.7089640605085825,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
0,2.235112188621971,0,0,0.09631350335573131,1,0.0,0,0.1821105491884846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
1,-0.4474048350192824,1,1,-0.06662609445340718,1,1.0,1,0.33833840428024864,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,2
1,-0.4474048350192824,0,0,-1.288673078021946,1,0.0,0,-0.6804666507330631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.4474048350192824,1,1,1.0332161907582778,1,1.0,1,-0.6970866353172933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,-0.4474048350192824,0,0,-0.840589184046815,0,1.0,1,-1.0461063115861278,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.4474048350192824,1,1,1.4405651852811239,1,1.0,1,0.2635484736512127,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2,2
0,-0.4474048350192824,1,0,-0.9627938824036689,1,0.0,0,0.8103459664723867,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,-0.4474048350192824,1,0,-0.18883079281026105,1,0.0,0,-0.1386551532871584,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1
0,-0.4474048350192824,1,1,0.5036624978785775,0,0.0,1,-0.4710548449717626,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1
1,-0.4474048350192824,1,1,-0.5554448878808227,1,1.0,1,1.1926056119096815,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2
0,-0.4474048350192824,1,1,0.13704840280801595,1,0.0,0,-1.5247618676119576,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
0,-0.4474048350192824,1,0,0.46292759842629294,1,0.0,1,1.0313917614426482,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2
0,-0.4474048350192824,1,1,-0.7183844856899612,1,0.0,1,1.338861476250907,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2
1,-0.4474048350192824,1,1,-0.18883079281026105,1,1.0,0,1.172661630408605,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,1,1,1.3590953863765547,1,1.0,1,1.2657335440802946,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2
0,-0.4474048350192824,1,1,1.6035047830902625,1,2.0,1,0.21202652144009915,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
1,-0.4474048350192824,1,0,1.2368906880197008,1,2.0,0,0.4895802639967435,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,2
0,-0.4474048350192824,1,0,1.114685989662847,1,2.0,1,1.5200193082190165,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2
1,-0.4474048350192824,1,1,-1.0035287818559535,1,0.0,1,0.9865178030652269,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2
0,-0.4474048350192824,1,1,-0.7591193851422458,1,0.0,1,0.8585439217666544,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
1,-0.4474048350192824,1,0,0.6258671962354314,1,0.0,1,1.541625288178516,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2
1,-0.4474048350192824,1,0,-0.31103549116711493,1,1.0,1,-1.466591921567152,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0
