işlem_id,müşteri_id,işlem_tarihi,işlem_saati,tutar,para_birimi,işlem_tipi,kanal,cihaz,ip_adresi,konum_il,kart_türü,merchant_kategori,fraud_etiket
TRX1282531288,C8846603088,2025-09-21,10:14:55,"271,95",TRY,Alışveriş,POS,iPhone 13,125.252.156.53,Eskişehir,,Giyim,0
TRX5340367601,C9399162515,2024-03-15,15:08:46,172.68,EUR,Fatura Ödeme,POS,Huawei P40,241.212.208.173,Kocaeli,Kredi Kartı,E-Ticaret,0
TRX9288821807,C8586057563,2025-03-02,10:53:21,45.58,TRY,Para Çekme,,mac book,119.64.217.96,Manisa,Kredi Kartı,Giyim,0
TRX7927591196,C0182222907,2025-06-23,20:44:03,27.67,TRY,Para Yatırma,Web,iPhone 14 Pro,245.229.97.241,Mersin,Kredi Kartı, Yemek,0
TRX2595354514,C3398288990,,15:19:15,92.46,TRY,Alışveriş,ATM,Huawei P40,134.245.218.78,Diyarbakır,Kredi Kartı,Seyahat,0
TRX5234819386,C8197697651,2024-06-12,10:00:47,51.38,TRY,Alışveriş,Mobil Uygulama,Xiaomi Mi 11,228.149.27.183,Manisa,Kredi Kartı,Giyim,0
TRX4215647057,C7747833786,2025/10/24,03:54:01,59.42,TRY,Alışveriş,POS,Samsung S21,,Eskişehir,Kredi Kartı,Yemek,0
TRX3007003021,C9914632951,2026-01-14,18:57:17,9.12,TRY,Alışveriş,ATM,MacBook,97.65.147.20,Gaziantep,Banka Kartı,E-Ticaret,0
TRX3177969685,C9755839436,2024-06-11,08:15:24,32.1,TRY,Alışveriş,Mobil Uygulama,Samsung S21,233.62.62.147,Adana,Kredi Kartı,Eğlence,0
TRX6621302486,C6514042475,,02:03:45,16.95,TRY,Alışveriş,Mobil Uygulama,iPhone 13,158.92.97.74,Şanlıurfa,Banka Kartı,Abonelik,0
TRX6126845855,C4033442772,2025-04-10,03:33:23,169.77,TRY,Havale/EFT,Mobil Uygulama,iPhone 14 Pro,134.251.181.158,Manisa,Kredi Kartı,SAĞLIK,0
TRX9769658048,C8718140182,19-06-2025,13:29:58,151.0,TRY,Alışveriş,Mobil Uygulama,,,Balıkesir,,Sağlık,0
TRX0775947764,C4115522070,2025-05-07,11:56:00,204.94,,Havale/EFT,Mobil Uygulama,Huawei P40,,Şanlıurfa,Banka Kartı,Seyahat,0
TRX1067027046,C7350031205,2024-06-15,11:51:30,225.52,TRY,Fatura Ödeme,Mobil Uygulama,Android Tablet,102.107.40.23,,Ön Ödemeli,E-Ticaret,0
TRX3967256969,C1289034296,2024-01-13,13:41:48,,TRY,Havale/EFT,Mobil Uygulama,MacBook,91.238.4.254,Tekirdağ,Kredi Kartı,Eğlence,0
TRX5354372291,C8187203487,2024-06-30,11:04:21,57.13,TRY,,Mobil Uygulama,Xiaomi Mi 11,15.145.24.190,,Kredi Kartı,Giyim,0
TRX3467328046,C2168792158,01/09/2024,05:13:23,158.54,USD,Havale/EFT,Mobil Uygulama,iPhone 13,8.155.109.234,Samsun,Kredi Kartı,Akaryakıt,0
TRX9773909736,C5648766044,2025-02-27,08:12:50,71.63,TRY,Alışveriş,Mobil Uygulama,iPhone 13,30.235.188.137,Bursa,Kredi Kartı,Kuyumcu,0
TRX6285768442,C5956314537,2024-11-04,17:35:50,256.8,TRY,Alışveriş,Mobil Uygulama,Android Tablet,253.226.173.220,Antalya,Banka Kartı,yemek,1
TRX8970344458,C2921301784,2024-05-02,00:23:32,52.17,TRY,Alışveriş,POS,Huawei P40,,Manisa,Kredi Kartı,E-Ticaret,0
TRX0290400317,C1729991031,2026-01-28,,76.44,,Alışveriş,Mobil Uygulama,Xiaomi Mi 11,121.203.227.56,Diyarbakır,,Elektronik,0
TRX5759168083,C4357859735,2024-08-29,10:48:46,,TRY,Para Çekme,Mobil Uygulama,iPhone 13,,Trabzon,Kredi Kartı,Giyim,0
TRX7893609854,C7747447197,2024-12-11,03:30:51,185.57,USD,Fatura Ödeme,POS,Samsung S21,54.140.35.220,İzmir,Ön Ödemeli,Eğlence,0
TRX4822310908,C2607097022,28-11-2025,23:37:35,258.98,TRY,Alışveriş,Mobil Uygulama,Android Tablet,39.144.122.56,Manisa,Sanal Kart,Yemek,0
TRX3432875633,C8372522862,2025-05-02,06:32:54,339.22,TRY,Alışveriş,Mobil Uygulama,,120.3.152.130,Muğla,Kredi Kartı,E-Ticaret,0
TRX6859287928,C4418365998,2024-12-12,17:49:55,88.7,TRY,Alışveriş,,Xioami,96.97.26.109,Ankara,Kredi Kartı,Elektronik,0
TRX0265644469,C5100398593,2024-04-08,01:50:01,28.36,EUR,Fatura Ödeme,POS,Android Tablet,,Adana,Kredi Kartı,Akaryakıt,0
TRX8207405417,C2524829444,2024-09-17,22:37:11,47.54,TRY,Alışveriş,ATM,Windows PC,,Antalya,,,0
TRX3041680867,C1651061874,2026-01-17,13:40:40,,TRY,Havale/EFT,POS,Xiaomi Mi 11,209.162.30.138,Eskişehir,Kredi Kartı,,0
TRX3130521685,C2812478718,2025-10-15,17:04:15,36.43,TRY,Para Çekme,Mobil Uygulama,MacBook,46.112.55.86,Konya,Kredi Kartı,E-Ticaret,0
TRX6472534119,C8470730579,07-10-2024,,103.11,TRY,Fatura Ödeme,ATM,Windows PC,119.122.7.115,Bursa,Kredi Kartı,Akaryakıt,0
TRX0545333682,C7153012570,,05:26:14,-368.02,TRY,Alışveriş,Web,Samsung S21,127.241.231.208,Ankara,Kredi Kartı,Eğlence,0
TRX5559234694,C4202819178,2024/06/28,03:38:13,90.37,EUR,Para Çekme,Mobil Uygulama,,117.78.111.249,Bursa,Banka Kartı, Elektronik,0
TRX8769486053,C7599046596,,07:56:59,59.47,TRY,Alışveriş,,Windows PC,224.16.65.156,Bursa,Kredi Kartı,E-Ticaret,0
TRX1048948275,C6785476394,28.02.2025,14:51:19,6.68,TRY,Fatura Ödeme,Çağrı Merkezi,iPhone 14 Pro,221.253.49.127,Kayseri,Ön Ödemeli,Market,0
TRX3028468037,C0968735441,2025-08-09,,57.89,TRY,Havale/EFT,Web,Huawei P40,249.233.210.72,Mersin,Kredi Kartı,Giyim,0
TRX8798756921,C5461682251,2024-10-23,21:22:05,151.25,TRY,Alışveriş,Çağrı Merkezi,iPhone 14 Pro,173.83.124.75,İzmir,Kredi Kartı,Yemek,0
TRX6962221442,C2645452808,2024-06-10,14:50:31,,TRY,,Web,Android Tablet,71.188.7.50,Balıkesir,Kredi Kartı,Eğlence,0
TRX7247376218,C1760315686,2024-07-21,08:34:12,,TRY,Alışveriş,Web,Android Tablet,223.89.63.35,Kayseri,Kredi Kartı,Kuyumcu,0
TRX7126519281,C9119029096,2024-03-21,05:48:34,169.47,TRY,Alışveriş,POS,Xiaomi Mi 11,135.126.25.54,Samsun,Kredi Kartı,Sağlık,0
TRX9206595653,C0266682965,,13:00:51,79.91,TRY,Alışveriş,POS,Huawei P40,75.91.101.84,Gaziantep,Kredi Kartı,Sağlık,0
TRX1720039974,C6196670354,2024/08/08,05:29:44,27.52,TRY,Alışveriş,POS,Xiaomi Mi 11,45.75.41.18,Antalya,Kredi Kartı,Seyahat,0
TRX5303059356,C1596700734,,13:08:39,96.39,TRY,,Mobil Uygulama,Android Tablet,219.50.91.19,Gaziantep,Kredi Kartı,E-Ticaret,0
TRX0779320299,C9325330848,2024-08-28,03:16:36,138.6,TRY,Alışveriş,ATM,Xiaomi Mi 11,54.198.66.101,Kocaeli,Kredi Kartı,Yemek,0
TRX7842630144,C7339325446,2025-05-22,13:44:51,66.9,TRY,Fatura Ödeme,Web,Samsung S23,201.242.10.176,Diyarbakır,,Seyahat,0
TRX5823521562,C5034449041,2025-11-17,03:04:22,"163,43",TRY,Alışveriş,Mobil Uygulama,Samsung S21,117.140.95.34,Trabzon,Banka Kartı,Giyim,0
TRX4737576070,C6942516454,2024-04-05,21:35:50,"26,12",TRY,Alışveriş,Web,Huawei P40,6.45.171.167,Mersin,Banka Kartı,,0
TRX1029940587,C8888953700,2026-01-08,,283.51,TRY,Alışveriş,Mobil Uygulama,iPhone 13,59.149.96.212,Manisa,Banka Kartı,E-Ticaret,0
TRX4690290907,C8039390888,2025-03-24,06:26:27,154.33,TRY,Fatura Ödeme,Web,mac book,142.193.143.14,Tekirdağ,Banka Kartı,Akaryakıt,0
TRX7846823663,C3353924947,2024-02-11,10:44:39,92.68 TL,TRY,Alışveriş,Web,Samsung S21,84.11.252.84,İstanbul,Banka Kartı,Kuyumcu,0
TRX9497247350,C3557446344,2024-01-10,16:04:47,93.39,TRY,Havale/EFT,Mobil Uygulama,iPhone 13,214.109.48.189,Eskişehir,Kredi Kartı,Giyim,0
TRX0008153746,C8318264804,2025-11-10,22:04:44,123.53,USD,Havale/EFT,Mobil Uygulama,iPhone 14 Pro,bilinmiyor,Konya,,Seyahat,0
TRX3018886834,C7182222958,18/12/2024,22:01:22,319.03,TRY,Alışveriş,POS,,112.110.125.128,Adana,,Giyim,0
TRX8035051003,C5190171265,,18:12:44,-197.78,TRY,Fatura Ödeme,Çağrı Merkezi,Android Tablet,119.58.32.162,Bursa,Kredi Kartı,Market,0
TRX5026888011,C6100712969,2024-06-25,20:17:13,,TRY,Alışveriş,POS,iPhone 14 Pro,210.247.138.230,İstanbul,Sanal Kart,Elektronik,0
TRX9312376230,C8439730093,2024-05-24,02:47:51,31.75,TRY,Alışveriş,Web,iPhone 13,158.58.37.179,Muğla,Kredi Kartı,Yemek,0
TRX4895664165,C8111121537,2025-10-12,02:07:17,66.39,TRY,Alışveriş,POS,Xioami,160.85.180.60,Kayseri,Kredi Kartı,,0
TRX1238438557,C9870265638,2024-12-27,23:29:42,34.25,TRY,Alışveriş,Mobil Uygulama,Samsung S23,99.18.149.170,Gaziantep,,Eğlence,0
TRX1232287899,C7950726236,2024-03-11,03:23:54,26.5,TRY,Havale/EFT,Mobil Uygulama,Huawei P40,,Ankara,,E-Ticaret,0
TRX8131575639,C9068678496,04.01.2025,03:50:45,"219,09",EUR,Para Çekme,ATM,Huawei P40,88.8.59.110,İzmir,Kredi Kartı,,0
TRX0937958218,C7997774904,2024-08-06,23:56:46,181.48,TRY,Alışveriş,POS,Samsung S23,178.115.251.196,Samsun,Kredi Kartı,Market,0
TRX6513577913,C3902886292,2024-06-06,22:13:58,33.72,TRY,Para Çekme,ATM,Windows PC,182.216.78.80,İstanbul,Kredi Kartı,Yemek,0
TRX8864035910,C2611136860,2025-05-26,00:54:13,85.75,TRY,Alışveriş,Web,MacBook,85.80.239.215,Ankara,Banka Kartı,Akaryakıt,0
TRX3833046345,C6094254774,2024/10/18,20:46:49,68.43,TRY,Alışveriş,Mobil Uygulama,Samsung S21,34.189.159.27,Konya,Kredi Kartı,Giyim,0
TRX1298600097,C8264701435,2024-08-06,21:57:05,,TRY,Havale/EFT,Mobil Uygulama,iPhone 14 Pro,181.73.164.107,İzmir,Sanal Kart,Kuyumcu,0
TRX7021311155,C7735403689,2024-05-02,07:58:44,39.17,TRY,İade,ATM,Samsng S23,47.117.188.113,,Kredi Kartı,Sağlık,0
TRX0689695231,C9244571414,2025-09-26,19:47:41,46.68,TRY,Alışveriş,Mobil Uygulama,Windows PC,15.140.173.109,,Kredi Kartı,E-Ticaret,0
TRX0459215600,C5045282786,02.03.2025,16:23:30,48.46,TRY,Alışveriş,,Samsung S23,248.239.40.243,Antalya,Kredi Kartı,Seyahat,0
TRX9512716920,C5699597528,2025-11-28,,81.41,,Alışveriş,POS,iPhone 14 Pro,28.57.153.204,Antalya,Banka Kartı,Market,0
TRX6976316653,C5762188590,2024-09-15,23:44:48,,TRY,,Mobil Uygulama,MacBook,189.108.92.14,Samsun,Kredi Kartı,Giyim,0
TRX7032483916,C8632207966,,22:57:30,48.1,TRY,Havale/EFT,ATM,iPhone 14 Pro,12.117.200.8,Eskişehir,Banka Kartı,Eğlence,0
TRX7951318083,C9579448294,2024-12-18,08:14:37,131.11,TRY,Fatura Ödeme,Web,iPhone 13,,Balıkesir,Kredi Kartı,E-Ticaret,0
TRX0321695021,C0227948069,2024-09-14,12:27:46,210.34,TRY,Para Çekme,Mobil Uygulama,Xiaomi Mi 11,30.15.158.115,Kocaeli,Kredi Kartı,Abonelik,0
TRX6209065192,C7535455074,2025/01/12,09:56:31,145.34,EUR,Alışveriş,Web,Samsung S21,252.51.231.146,Izmir,Banka Kartı,Seyahat,0
TRX4138223229,C2870716410,2025-01-04,19:43:44,"177,93",TRY,Havale/EFT,Mobil Uygulama,Xiaomi Mi 11,229.175.223.202,Gaziantep,Sanal Kart,Giyim,0
TRX3204347850,C7007283977,2025-02-04,02:46:54,"25,15",TRY,Alışveriş,Web,Windows PC,66.99.41.184,Tekirdağ,Kredi Kartı,Abonelik,0
TRX2037819335,C0178670548,2025-08-28,15:17:08,26.08,TRY,Alışveriş,Web,,102.184.27.111,Mersn,Banka Kartı,,0
TRX4583056818,C7828049287,2024-05-20,,90.9,USD,Alışveriş,Mobil Uygulama,Windows PC,93.173.57.234,Muğla,Banka Kartı,,0
TRX5912664559,C3331987059,14/01/2026,03:00:17,100.19,,Alışveriş,Mobil Uygulama,Huawei P40,5.8.187.152,Muğla,Kredi Kartı,Yemek,0
TRX1698144653,C7287523807,2024-01-10,03:50:14,142.69,TRY,Havale/EFT,Mobil Uygulama,iPhone 14 Pro,72.237.167.112,Tekirdağ,Kredi Kartı,Akaryakıt ,0
TRX3461787868,C5299385388,2025-02-07,21:14:32,52.48,TRY,Alışveriş,POS,Samsung S23,,Samsun,Kredi Kartı,Yemek,0
TRX8923231933,C0672929255,2025-03-12,19:12:11,119.48,TRY,,POS,Windows PC,229.112.94.218,Ankara,Banka Kartı,Abonelik,0
TRX8421997017,C4835067530,2025-08-19,09:16:06,110.68 TL,TRY,,POS,Samsung S23,29.117.210.53,Kayseri,Kredi Kartı,Market,0
TRX3399603953,C7212331500,2024-08-19,,,USD,Havale/EFT,Mobil Uygulama,Samsung S23,230.154.16.13,Kocaeli,Kredi Kartı, Seyahat,0
TRX8482133066,C3227710486,2025-06-21,16:31:33,19.17,TRY,Fatura Ödeme,Çağrı Merkezi,,241.175.81.200,Antalya,Kredi Kartı,Sağlık,0
TRX3619432215,C2221273349,19.02.2024,01:42:54,13.63,,Alışveriş,ATM,Windows PC,252.48.101.6,Mersin,Banka Kartı,Eğlence,0
TRX2820021457,C0917799524,2024-11-30,09:27:28,32.47,TRY,Alışveriş,Mobil Uygulama,Huawei P40,,Şanlıurfa,Banka Kartı, Akaryakıt,0
TRX0307293195,C4813694996,2024-10-13,04:55:58,206.47,TRY,Para Çekme,,Windows PC,114.107.52.64,,Kredi Kartı,E-Ticaret,0
TRX7079761574,C2062617171,2026-01-02,11:09:18,,TRY,,Mobil Uygulama,Samsung S23,248.171.88.35,Balıkesir,Sanal Kart,Market,0
TRX1881435259,C6625730452,2026-01-23,00:50:21,49.69,TRY,Alışveriş,ATM,Samsung S23,130.245.3.254,Ankara,Sanal Kart,,1
TRX6373396111,C3478931617,04.11.2025,08:48:59,243.33 TL,,Fatura Ödeme,Mobil Uygulama,MacBook,171.31.146.164,Bursa,,Seyahat,0
TRX1541198652,C7434538423,2025-04-15,07:29:51,71.62,TRY,Para Çekme,Web,MacBook,179.12.244.134,Adana,Kredi Kartı,E-Ticaret,0
TRX6439975978,C8015035681,2024-02-02,12:46:28,61.96,EUR,Havale/EFT,ATM,Huawei P40,7.30.253.48,,Banka Kartı,Sağlık,0
TRX0804291010,C6018083073,04.07.2025,16:20:24,20.21,TRY,Fatura Ödeme,ATM,Windows PC,32.71.3.229,Eskişehir,Banka Kartı,E-Ticaret,0
TRX0903208223,C0000984143,2024-06-01,21:02:45,"52,32",TRY,Alışveriş,Mobil Uygulama,,208.133.65.192,,Kredi Kartı,Akaryakıt,0
TRX6030976193,C0651768317,2025-10-04,22:24:17,92.77,USD,İade,Mobil Uygulama,Samsung S23,100.188.175.7,İstanbul,Sanal Kart,Yemek,0
TRX8650262382,C4458405015,2024-10-16,20:09:15,141.19,TRY,,Web,Windows PC,,,Kredi Kartı,Seyahat,0
TRX1565875159,C1462666085,2025-05-30,10:37:25,81.63,,Alışveriş,Mobil Uygulama,Android Tablet,143.146.97.111,Tekirdağ,Kredi Kartı,Abonelik,0
TRX5821597492,C1680115662,2025-03-02,19:05:20,78.0,USD,Para Çekme,,Samsung S23,54.97.168.244,Tekirdağ,Ön Ödemeli,Akaryakıt,0
TRX2335054307,C6283321406,2024-12-01,,19.13,TRY,İade,Mobil Uygulama,,51.202.190.159,Şanlıurfa,Kredi Kartı,Giyim,1
TRX2656068810,C2281682629,2025-05-03,21:24:37,49.48,TRY,Alışveriş,Mobil Uygulama,Xiaomi Mi 11,,Bursa,Kredi Kartı,Market,0
TRX5763615400,C6613116218,,01:19:54,98.92,TRY,Alışveriş,Mobil Uygulama,Samsung S21,225.210.238.41,İzmir,Kredi Kartı,Sağlık,0
TRX6249149754,C7966982104,2025-07-12,04:02:04,46.06,USD,Alışveriş,Mobil Uygulama,iPhone 14 Pro,239.113.82.73,Bursa,Banka Kartı,Elektronik,0
TRX8778195914,C4588996972,2024-08-20,21:20:53,115.54,,Alışveriş,Mobil Uygulama,Xiaomi Mi 11,,,Kredi Kartı,E-Ticaret,0
TRX2132545916,C2928511352,2024-05-19,01:02:27,27.64,TRY,Alışveriş,Mobil Uygulama,,23.75.54.112,Antalya,,Seyahat,0
TRX8908444656,C5658745576,2024-07-12,11:09:02,,TRY,,POS,iPhone 14 Pro,135.223.72.230,Bursa,Kredi Kartı,Yemek,0
TRX6836716007,C5001440355,2025-02-03,12:42:11,161.87,TRY,Alışveriş,Web,Samsung S21,149.161.113.14,Kocaeli,Ön Ödemeli,Akaryakıt,0
TRX5745461180,C6331835049,2024-07-16,03:19:12,23.07,TRY,Para Yatırma,Web,Samsung S21,4.139.190.182,Mersin,Kredi Kartı,Giyim,0
TRX9011505457,C4873256394,2025-08-30,23:10:58,57.62,TRY,Alışveriş,POS,Android Tablet,122.251.1.114,,Kredi Kartı,Sağlık,0
TRX2411718437,C2784876877,2024-09-23,04:51:11,34.91,TRY,İade,POS,,16.103.1.204,Adana,Kredi Kartı,Market,0
TRX8473909293,C1937833804,2024-05-31,04:39:21,37.35,TRY,Havale/EFT,ATM,Xiaomi Mi 11,143.23.126.60,Mersin,Kredi Kartı,Akaryakıt,1
TRX4730604281,C2334222824,2025-08-15,18:26:43,100.04,EUR,Para Çekme,Mobil Uygulama,iPhone 14 Pro,194.25.130.145,Manisa,Kredi Kartı,Market,0
TRX5012437499,C1895271853,2025-07-23,20:35:06,67.95,EUR,Alışveriş,POS,iphne13,55.40.49.32,Ankr,Banka Kartı,Abonelik ,0
TRX5535562378,C0243430290,23.03.2024,03:30:45,,,Havale/EFT,,Windows PC,177.63.4.166,,,Seyahat,0
TRX7078132822,C7866345302,2025-02-01,19:11:34,48.48,TRY,Fatura Ödeme,Web,Xiaomi Mi 11,233.62.35.241,Antalya,Kredi Kartı,Elektronik,0
TRX9911591263,C1527378224,2025-02-02,,37.7,TRY,Alışveriş,Mobil Uygulama,Xiaomi Mi 11,155.196.232.167,İstanbul,Banka Kartı,Eğlence,0
TRX0616562499,C3355824733,2024-10-16,02:34:37,156.24,TRY,Fatura Ödeme,Mobil Uygulama,Windows PC,230.58.91.249,Kony,Sanal Kart,Yemek,0
TRX3711419644,C3575817793,,18:58:34,-71.41,TRY,Havale/EFT,POS,Samsung S21,,İzmir,Kredi Kartı,Abonelik,0
TRX1010732876,C1766891566,2025-01-30,19:24:25,35.93,EUR,Alışveriş,Web,Windows PC,90.245.84.237,İstanbul,Kredi Kartı,Elektronik,0
TRX1382797787,C0118763295,,17:09:36,60.93,TRY,Alışveriş,Mobil Uygulama,Huawei P40,107.221.162.170,Gaziantep,Banka Kartı,,0
TRX3631133085,C3804405037,2024-04-10,09:16:38,32.85,TRY,Alışveriş,,iphne13,145.161.123.80,İzmir,Sanal Kart,Kuyumcu,0
TRX9252058229,C6836982159,2024-10-19,15:31:26,84.43,TRY,,Çağrı Merkezi,,10.180.145.13,Mersin,Kredi Kartı,Eğlence,0
TRX9143497146,C1303015711,2024-11-03,09:55:07,104.39,TRY,Alışveriş,POS,Samsung S21,129.15.60.252,Kocaeli,Banka Kartı,Seyahat,0
TRX4382968138,C3754933552,2024-12-29,23:19:24,,TRY,Havale/EFT,Mobil Uygulama,Windows PC,11.238.19.36,Şanlıurfa,Banka Kartı,Market,0
TRX8080828064,C9607399913,,13:03:21,85.95,,Alışveriş,Mobil Uygulama,Samsng S23,99.25.164.133,,Ön Ödemeli,Abonelik,0
TRX8520198538,C8963120996,2025-06-08,05:21:10,183.0,,Alışveriş,Mobil Uygulama,Xiaomi Mi 11,113.235.149.198,İstnbul,Kredi Kartı,Abonelik,0
TRX9321895126,C9235345956,,08:44:40,250.92 TL,TRY,Alışveriş,Mobil Uygulama,Samsung S23,82.222.137.5,Bursa,Kredi Kartı,Akaryakıt,0
TRX9765012674,C2022189085,2024-05-06,11:03:13,275.56,EUR,Alışveriş,Çağrı Merkezi,Huawei P40,155.147.161.110,Diyarbakır,Banka Kartı,Elektronik,0
TRX1881745740,C8896361926,2024-07-14,22:47:33,68.6,,Alışveriş,Mobil Uygulama,iPhone 14 Pro,213.28.175.196,Mersin,Kredi Kartı,Giyim,1
TRX3929353384,C7567382438,2024/11/06,07:24:04,75.5,TRY,Alışveriş,POS,,242.32.140.1,,Kredi Kartı,Elektronik,0
TRX2800169850,C6876750450,2025-07-11,16:16:06,26.16,TRY,Para Çekme,Mobil Uygulama,Huawei P40,193.77.53.16,Antalya,Kredi Kartı,Giyim,0
TRX3540200833,C1800598167,2024-01-25,06:26:33,66.16,,Para Yatırma,POS,iPhone 14 Pro,16.54.175.158,Balıkesir,,Yemek,0
TRX0136816143,C8144173977,2024/06/21,23:22:58,30.63,TRY,Alışveriş,Mobil Uygulama,Xiaomi Mi 11,182.164.134.76,Şanlıurfa,Kredi Kartı,Sağlık,0
TRX2383568116,C4313965733,2024-01-02,22:40:10,449.63,TRY,İade,POS,MacBook,182.188.233.98,Tekirdağ,Kredi Kartı,Yemek,0
TRX3590881799,C6978870733,2024-02-17,12:49:25,136.53,USD,Fatura Ödeme,,iPhone 14 Pro,69.188.103.133,Konya,,Yemek,0
TRX2386992131,C1968155635,2024-11-19,03:46:20,257.27,TRY,Fatura Ödeme,Mobil Uygulama,,93.237.73.65,Diyarbakır,Sanal Kart,Abonelik,0
TRX1553835437,C1267511110,2024-07-17,11:07:02,"90,30",TRY,Para Yatırma,Mobil Uygulama,Windows PC,168.102.214.35,,Banka Kartı,E-Ticaret,0
TRX7736891084,C6839344719,2025-09-13,11:33:57,14.02,TRY,Alışveriş,Çağrı Merkezi,MacBook,18.93.150.139,Diyarbakır,Kredi Kartı,Kuyumcu,0
TRX1844607692,C9246036088,2024-03-25,12:46:48,59.07,TRY,Alışveriş,POS,Xiaomi Mi 11,145.31.12.52,Eskişehir,Banka Kartı,E-Ticaret,0
TRX8477760521,C5016710206,2024-10-19,07:58:59,146.08,TRY,Alışveriş,Mobil Uygulama,Samsung S23,124.138.36.238,Manisa,Kredi Kartı,Giyim,0
TRX7571713734,C8013888619,2024-02-25,04:45:39,488.89,TRY,Para Yatırma,Mobil Uygulama,Xiaomi Mi 11,78.123.212.121,Eskişehir,Kredi Kartı,Akaryakıt,0
TRX0857376167,C0020955072,2025-02-25,10:20:46,190.53,TRY,,POS,Android Tablet,,Mersin,Kredi Kartı,Yemek,0
TRX0823293648,C9878141803,2025-05-06,,,TRY,Alışveriş,,Xiaomi Mi 11,76.234.249.11,Samsun,Ön Ödemeli,Market,0
TRX4632552597,C7728136194,2024-12-25,09:37:06,90.52,TRY,Alışveriş,,Samsung S21,22.11.91.2,Gaziantep,Kredi Kartı,Market,0
TRX2607795906,C1344719915,,23:08:32,46.25,TRY,Alışveriş,Mobil Uygulama,Windows PC,,Şanlıurfa,Kredi Kartı,Yemek,0
TRX2004327840,C4638780321,2024-11-23,15:40:03,,TRY,Havale/EFT,ATM,Android Tablet,21.92.215.57,Balıkesir,Kredi Kartı,Market,0
TRX3653115536,C1946170141,,12:44:49,47.27,TRY,Fatura Ödeme,Mobil Uygulama,MacBook,192.216.60.236,Trabzon,Kredi Kartı,Elektronik,0
TRX2129235783,C7055383203,2025-04-11,11:41:06,98.89,EUR,Havale/EFT,Çağrı Merkezi,,bilinmiyor,,Kredi Kartı,Market,0
TRX5169262145,C4179370985,2025-03-20,11:15:23,168.86,TRY,Havale/EFT,Mobil Uygulama,Windows PC,62.57.113.169,,Kredi Kartı,Giyim,0
TRX2541383465,C6149869292,2025-12-24,21:28:18,"32,89",TRY,Alışveriş,Web,iPhone 14 Pro,95.34.18.141,Konya,,E-Ticaret,0
TRX9369953218,C7385511509,2024-06-06,00:12:01,"141,99",USD,Alışveriş,Mobil Uygulama,iPhone 13,8.22.199.226,İzmir,Kredi Kartı,Sağlık,0
TRX4734200895,C4305515992,2025-02-23,16:57:39,84.86,,Alışveriş,Çağrı Merkezi,Samsung S23,99.27.247.174,Ankara,Kredi Kartı, Sağlık,0
TRX0389046901,C5620711743,2024-08-24,16:00:14,138.76,TRY,,Web,Samsung S21,250.71.44.159,Diyarbakır,Kredi Kartı,Market,0
TRX3887997012,C3513513981,08/10/2025,02:22:13,12.43,TRY,Fatura Ödeme,Mobil Uygulama,Huawei P40,128.189.46.123,Mersin,Sanal Kart,Seyahat,0
TRX6455415028,C4343988727,2025-08-12,01:13:57,38.67,TRY,Fatura Ödeme,POS,Android Tablet,48.200.79.119,Bursa,Sanal Kart,Elektronik,0
TRX5889391439,C6780202753,2024-09-12,01:51:45,76.48,TRY,Havale/EFT,Web,Samsung S21,181.55.70.196,Ankara,,Elektronik,0
TRX2456814076,C4575140014,2025-10-05,05:56:24,164.14,TRY,Havale/EFT,ATM,Android Tablet,,,Kredi Kartı,Sağlık,0
TRX9658716142,C1487786496,2024-07-31,,76.21,TRY,Alışveriş,Mobil Uygulama,Android Tablet,186.179.188.124,Manisa,Sanal Kart,Sağlık,0
TRX9802899050,C6914495398,2024-11-29,06:38:29,79.31,TRY,Havale/EFT,ATM,Samsung S23,121.101.95.101,Mersin,Banka Kartı,Sağlık,0
TRX2056296613,C8919344134,2024-03-01,,53.49 TL,TRY,,Mobil Uygulama,iPhone 13,24.16.171.3,İstanbul,Kredi Kartı,Giyim,0
TRX1963009311,C9570447073,2024-12-03,01:54:01,591.21,,Havale/EFT,POS,iphne13,251.41.94.35,Konya,Banka Kartı,Seyahat,0
TRX1175258747,C2426924693,20-03-2025,19:06:11,16.9,TRY,Alışveriş,Mobil Uygulama,,,Trabzon,Kredi Kartı,Abonelik,0
TRX4052265186,C1131590682,2025-05-11,09:36:46,58.06,TRY,Fatura Ödeme,POS,Samsung S23,250.2.118.224,İzmir,Banka Kartı,Yemek,0
TRX0195294794,C4021499238,2025/07/15,07:53:42,130.71,TRY,Alışveriş,Mobil Uygulama,,125.119.199.150,Tekirdağ,Kredi Kartı,Seyahat,0
TRX6643799154,C1290736042,2025-07-23,,117.09,TRY,Alışveriş,Mobil Uygulama,iPhone 13,bilinmiyor,Antalya,Kredi Kartı,E-Ticaret,0
TRX5888530009,C4096669092,2025-04-24,06:53:49,171.0,TRY,İade,Web,Huawei P40,245.187.214.88,Muğla,Ön Ödemeli,Akaryakıt,0
TRX2844084086,C0372086258,2024-10-28,04:33:25,17.05,TRY,Alışveriş,Mobil Uygulama,Android Tablet,179.45.122.253,Kayseri,Kredi Kartı,Seyahat,0
TRX0753567894,C2981957555,2025-10-09,12:32:29,118.62,TRY,Alışveriş,Mobil Uygulama,Samsung S23,180.59.130.226,Adn,Kredi Kartı,Eğlence,0
